24.8,4.945,54.503,1006.214,12.585,1619647247
25.1,4.482,54.019,1006.014,12.738,1619647252
24.4,4.009,53.202,1005.932,13.069,1619647257
24.9,3.216,53.555,1005.612,12.765,1619647262
24.5,2.262,53.773,1005.417,13.484,1619647267
24.5,1.342,53.699,1006.172,12.566,1619647272
23.9,2.102,53.661,1005.263,11.908,1619647277
23.0,1.38,53.722,1005.265,12.728,1619647282
23.0,0.508,53.991,1005.473,11.797,1619647287
24.0,1.319,54.159,1006.341,12.534,1619647292
25.0,0.605,54.61,1007.068,12.298,1619647297
25.6,0.196,53.858,1006.891,11.769,1619647302
25.6,0.791,54.072,1006.183,11.497,1619647308
24.8,1.602,53.439,1005.538,10.807,1619647313
24.4,0.893,52.493,1005.557,10.887,1619647318
24.5,0.039,51.586,1006.556,10.318,1619647323
24.0,0.0,52.295,1005.849,10.954,1619647328
24.5,0.424,52.312,1006.022,11.033,1619647333
24.1,0.0,52.976,1005.263,11.766,1619647338
24.4,0.0,53.571,1006.026,12.49,1619647343
25.3,0.447,52.77,1005.771,12.555,1619647348
24.9,0.534,51.843,1006.211,12.583,1619647353
24.0,0.613,51.971,1006.514,12.196,1619647358
23.7,0.0,52.607,1006.098,11.951,1619647363
23.0,0.0,53.593,1006.451,12.722,1619647368
22.6,0.201,54.023,1005.974,13.553,1619647373
22.8,0.319,53.393,1005.565,12.883,1619647378
23.4,0.648,52.899,1005.209,12.44,1619647383
24.3,1.538,52.242,1006.145,11.946,1619647388
24.0,1.279,51.635,1006.73,11.875,1619647393
23.1,1.086,50.844,1007.397,12.596,1619647398
23.4,0.674,50.246,1007.651,11.997,1619647403
23.4,0.379,51.028,1008.2,11.647,1619647408
23.1,0.0,50.848,1008.775,11.17,1619647413
23.1,0.468,50.951,1009.169,11.573,1619647418
22.4,0.019,51.538,1008.544,12.157,1619647423
21.4,0.109,51.785,1009.429,12.575,1619647428
21.2,0.0,51.573,1009.787,12.437,1619647433
20.2,0.966,50.672,1009.396,12.007,1619647438
20.0,1.47,51.567,1009.955,11.396,1619647443
20.7,1.519,51.258,1010.573,10.86,1619647448
20.3,2.286,50.768,1010.172,11.359,1619647453
20.0,1.858,50.964,1010.662,11.403,1619647458
20.1,2.62,51.82,1011.336,11.896,1619647463
19.9,2.228,51.386,1011.22,12.272,1619647468
20.2,2.621,51.69,1010.412,12.237,1619647473
20.1,2.603,51.066,1010.311,11.406,1619647478
19.4,3.401,51.439,1010.249,11.643,1619647483
19.8,3.43,52.022,1011.206,12.057,1619647488
20.7,3.663,51.166,1011.796,12.057,1619647493
20.7,2.876,50.481,1011.064,12.552,1619647498
19.8,3.794,49.643,1011.446,12.133,1619647503
20.7,4.003,49.588,1011.036,12.229,1619647508
20.9,3.435,49.396,1011.777,12.282,1619647513
20.9,4.276,49.942,1012.333,11.885,1619647518
20.8,4.863,49.009,1012.931,11.993,1619647523
20.8,4.111,48.19,1013.049,12.876,1619647528
21.5,4.966,48.977,1014.035,11.981,1619647533
21.6,4.341,49.305,1013.611,11.939,1619647538
21.0,3.785,48.857,1013.497,11.865,1619647543
20.6,3.019,48.413,1014.152,12.142,1619647548
19.7,3.445,47.701,1013.439,11.477,1619647553
19.7,2.536,47.563,1013.572,11.988,1619647558
19.9,1.721,48.11,1014.221,12.943,1619647563
20.8,2.543,47.79,1014.89,12.35,1619647568
21.4,1.638,48.234,1014.091,11.933,1619647573
22.4,2.586,48.769,1013.55,11.011,1619647578
22.4,2.92,49.647,1013.704,10.525,1619647583
21.5,2.522,49.761,1014.163,10.93,1619647588
21.7,2.288,49.401,1013.508,10.995,1619647593
21.0,1.955,48.704,1014.41,11.203,1619647598
20.5,1.608,49.195,1013.766,11.798,1619647603
21.1,1.295,49.836,1013.658,10.84,1619647608
21.5,0.854,49.886,1014.007,10.143,1619647613
21.0,0.801,50.683,1013.247,10.649,1619647618
20.8,1.692,50.635,1012.791,11.597,1619647623
20.7,1.159,50.177,1011.869,10.971,1619647628
21.2,1.196,49.219,1011.375,10.008,1619647633
21.7,0.756,49.488,1012.245,9.835,1619647638
21.4,0.251,50.425,1013.143,9.325,1619647643
20.6,1.178,50.259,1013.104,8.774,1619647648
19.7,2.153,50.846,1013.219,9.395,1619647653
19.9,2.89,50.567,1012.508,10.212,1619647658
19.4,2.681,51.391,1012.905,10.56,1619647663
19.0,3.359,51.593,1013.303,11.383,1619647668
18.2,2.428,51.164,1014.187,11.165,1619647673
17.6,2.508,51.077,1013.207,11.21,1619647678
16.9,1.761,50.786,1013.848,11.155,1619647683
16.8,1.862,49.868,1013.868,11.889,1619647688
17.7,1.54,50.285,1014.792,12.541,1619647693
16.8,2.305,49.688,1014.666,12.381,1619647698
17.0,2.683,49.916,1014.842,12.215,1619647703
16.2,3.121,50.704,1014.173,12.474,1619647708
17.1,2.63,50.236,1014.733,12.889,1619647713
16.2,2.141,51.224,1014.098,12.964,1619647718
17.0,1.403,51.067,1014.668,13.649,1619647723
16.1,1.216,51.384,1014.0,14.214,1619647728
15.7,0.452,51.861,1013.006,14.811,1619647733
14.8,0.475,51.311,1012.851,14.448,1619647738
14.3,0.0,51.149,1013.182,15.398,1619647743
14.9,0.577,51.706,1012.321,15.843,1619647748
14.8,0.09,51.378,1011.907,16.103,1619647753
13.9,0.0,52.226,1012.14,15.651,1619647758
14.6,0.0,52.553,1012.255,15.686,1619647763
13.6,0.918,51.608,1013.114,15.366,1619647768
13.9,1.443,52.25,1013.178,15.412,1619647773
14.3,1.409,52.131,1013.398,14.693,1619647778
13.9,0.844,51.962,1012.633,14.327,1619647783
13.0,1.025,52.835,1013.201,14.578,1619647788
13.5,0.854,53.649,1013.791,13.639,1619647793
13.2,1.39,54.5,1014.107,13.384,1619647798
13.3,1.354,53.525,1014.844,13.589,1619647803
13.2,1.803,53.236,1013.846,12.979,1619647808
14.2,0.962,54.121,1013.56,13.94,1619647813
14.2,0.832,54.845,1013.16,13.276,1619647818
13.4,0.738,55.515,1014.009,12.539,1619647823
12.9,0.61,56.066,1013.621,11.941,1619647828
12.6,1.559,56.677,1014.048,11.395,1619647833
13.1,1.323,56.449,1014.98,11.798,1619647838
13.1,0.451,57.419,1015.795,12.158,1619647843
12.6,0.0,56.614,1016.662,11.563,1619647848
13.5,0.0,56.763,1017.456,10.972,1619647853
12.8,0.613,55.905,1016.7,11.774,1619647858
13.6,1.452,55.825,1017.097,12.037,1619647863
14.2,1.759,54.843,1016.318,11.206,1619647868
13.8,2.648,55.685,1016.587,10.592,1619647873
13.0,3.013,56.607,1016.459,10.345,1619647878
13.8,3.275,56.076,1016.56,10.324,1619647883
13.6,3.653,55.905,1016.173,10.73,1619647888
12.9,3.461,55.927,1016.523,11.22,1619647893
12.8,3.129,56.702,1016.823,10.894,1619647898
13.7,3.732,55.824,1017.476,11.889,1619647903
12.9,2.817,56.82,1016.553,11.252,1619647908
13.5,1.951,56.591,1016.326,11.454,1619647913
13.3,1.857,56.087,1016.121,12.197,1619647918
13.6,1.053,56.368,1016.307,12.322,1619647923
13.8,1.214,56.699,1017.063,13.214,1619647928
14.5,0.936,56.988,1017.734,13.289,1619647933
14.9,1.569,57.154,1018.587,14.069,1619647938
15.3,0.835,57.854,1019.518,14.497,1619647943
15.0,0.197,57.729,1020.038,13.881,1619647948
14.8,0.631,58.281,1019.841,14.629,1619647953
15.7,0.828,58.604,1020.56,14.981,1619647958
16.1,0.0,59.475,1020.109,15.056,1619647963
16.5,0.377,59.023,1020.079,14.348,1619647968
16.6,0.0,58.419,1020.868,13.882,1619647973
16.1,0.627,57.654,1021.546,13.865,1619647978
15.8,1.624,58.34,1021.139,13.982,1619647983
15.3,1.89,59.083,1021.674,13.108,1619647988
16.3,2.171,58.29,1020.711,12.771,1619647993
16.4,3.131,59.166,1020.583,11.854,1619647998
15.6,2.662,58.547,1021.431,11.529,1619648004
15.0,1.96,57.612,1020.501,11.896,1619648009
15.6,1.728,58.262,1019.645,11.449,1619648014
16.4,1.791,58.65,1018.949,12.351,1619648019
17.4,0.832,58.792,1018.622,11.427,1619648024
16.9,0.963,57.929,1018.954,11.13,1619648029
16.5,1.699,57.477,1019.718,12.028,1619648034
15.9,2.554,57.363,1019.275,12.313,1619648039
16.7,2.648,56.961,1019.813,12.727,1619648044
16.6,2.806,56.212,1020.073,13.539,1619648049
15.7,3.75,56.213,1019.135,14.531,1619648054
15.1,3.201,56.339,1018.691,14.025,1619648059
15.9,3.034,56.956,1018.658,13.82,1619648064
15.6,2.333,56.903,1019.305,13.074,1619648069
16.5,2.494,57.53,1019.032,12.461,1619648074
15.6,1.685,57.373,1019.43,13.313,1619648079
16.4,1.073,57.148,1018.798,14.107,1619648084
15.6,0.651,56.854,1018.892,14.131,1619648089
15.0,0.673,56.036,1018.45,13.344,1619648094
15.9,0.697,56.396,1017.766,13.26,1619648099
15.8,0.553,56.526,1017.111,12.451,1619648104
15.6,0.058,55.723,1017.926,11.539,1619648109
14.9,0.0,55.39,1017.38,12.493,1619648114
15.1,0.0,55.941,1016.98,12.412,1619648119
15.2,0.22,54.943,1016.213,12.01,1619648124
15.6,1.166,55.211,1015.768,11.146,1619648129
15.1,1.447,56.123,1015.407,10.827,1619648134
15.3,1.174,55.275,1015.147,10.106,1619648139
15.2,0.397,55.759,1015.024,9.149,1619648144
15.7,0.0,55.164,1014.577,9.676,1619648149
16.4,0.613,55.194,1014.983,9.644,1619648154
16.3,1.612,54.759,1015.552,9.975,1619648159
15.4,1.434,54.594,1015.309,10.175,1619648164
15.5,1.969,55.203,1015.639,9.248,1619648169
15.3,0.99,54.987,1015.677,10.148,1619648174
16.0,1.323,55.682,1015.333,9.673,1619648179
16.2,0.96,55.197,1014.487,9.914,1619648184
15.4,0.768,55.32,1014.378,10.084,1619648189
15.9,0.0,54.832,1014.33,9.785,1619648194
16.0,0.53,54.883,1013.901,9.843,1619648199
16.1,0.696,54.744,1014.835,9.672,1619648204
15.2,0.599,54.585,1015.343,10.431,1619648209
15.7,1.164,55.236,1015.034,10.677,1619648214
14.7,0.469,54.579,1015.53,10.647,1619648219
15.3,0.731,55.398,1014.554,11.275,1619648224
16.0,1.165,54.783,1013.804,11.431,1619648229
15.4,0.676,55.074,1013.491,11.366,1619648234
15.7,1.141,54.161,1014.436,12.18,1619648239
16.2,0.265,54.705,1014.425,11.914,1619648244
17.1,0.621,55.327,1014.803,12.683,1619648249
16.4,0.21,54.633,1013.968,11.833,1619648254
17.2,0.914,54.737,1013.45,12.605,1619648259
18.0,0.765,54.522,1013.041,11.712,1619648264
18.7,0.847,53.748,1012.571,11.444,1619648269
17.9,0.491,53.975,1012.992,11.867,1619648274
18.9,0.0,54.361,1012.229,11.421,1619648279
19.8,0.0,54.054,1013.116,10.974,1619648284
20.5,0.737,53.681,1012.919,10.922,1619648289
21.2,0.642,52.702,1013.88,10.563,1619648294
21.7,0.37,52.955,1014.01,10.904,1619648299
22.4,1.179,52.085,1014.886,11.892,1619648304
22.0,1.496,51.913,1015.228,12.056,1619648309
22.0,1.588,52.325,1014.804,12.961,1619648314
21.8,1.082,52.955,1015.096,13.455,1619648319
22.4,0.576,53.568,1014.514,14.197,1619648324
23.2,0.16,53.434,1013.591,13.638,1619648329
23.8,0.0,52.641,1013.181,13.606,1619648334
24.3,0.0,51.671,1013.01,14.221,1619648339
23.7,0.104,51.653,1012.64,14.222,1619648344
23.9,0.973,52.376,1012.585,14.08,1619648349
23.4,0.775,52.811,1011.876,13.486,1619648354
24.0,0.66,53.719,1012.085,12.519,1619648359
24.9,0.367,54.356,1012.713,12.647,1619648364
24.7,0.0,54.727,1012.423,12.796,1619648369
24.3,0.063,55.62,1012.925,13.398,1619648374
24.4,0.0,55.195,1012.245,13.73,1619648379
24.4,0.814,55.328,1012.344,12.963,1619648384
23.5,0.679,55.129,1012.223,13.337,1619648389
22.6,0.0,55.2,1012.76,13.387,1619648394
22.5,0.181,54.908,1011.982,13.01,1619648399
22.2,0.057,55.497,1012.641,13.736,1619648404
23.1,0.219,56.057,1012.842,13.862,1619648409
23.2,0.915,56.683,1013.085,13.163,1619648414
23.5,0.174,56.99,1012.996,12.787,1619648419
22.5,0.0,56.506,1013.941,13.679,1619648424
22.8,0.0,55.912,1014.083,13.669,1619648429
23.0,0.0,55.738,1014.064,14.637,1619648434
23.2,0.0,56.495,1013.151,15.303,1619648439
23.4,0.0,55.646,1013.007,15.747,1619648444
23.3,0.165,56.592,1013.345,14.927,1619648449
24.2,0.0,56.383,1013.188,15.036,1619648454
23.6,0.0,57.147,1012.617,15.868,1619648459
22.9,0.0,58.146,1013.305,15.328,1619648464
22.4,0.0,58.967,1013.571,16.272,1619648469
22.7,0.0,58.724,1013.989,16.937,1619648474
22.1,0.071,59.031,1013.094,16.652,1619648479
22.4,0.985,58.972,1013.435,16.659,1619648484
22.9,0.629,59.689,1013.723,16.171,1619648489
22.7,0.0,59.995,1013.649,16.996,1619648494
21.7,0.99,59.048,1014.39,17.632,1619648499
20.8,0.938,58.247,1015.018,17.622,1619648504
21.2,1.344,58.005,1014.175,17.527,1619648509
20.3,0.96,58.776,1013.617,18.37,1619648514
19.7,0.757,58.128,1013.494,18.224,1619648519
20.6,0.0,57.168,1013.172,18.158,1619648524
21.4,0.115,57.001,1012.602,17.803,1619648529
21.7,0.731,57.907,1012.75,16.82,1619648534
20.9,0.084,58.583,1012.036,15.945,1619648539
20.2,0.533,59.351,1012.947,15.699,1619648544
20.5,1.519,60.323,1013.2,16.199,1619648549
21.3,2.265,61.275,1012.366,17.029,1619648554
22.3,2.931,61.883,1012.637,16.81,1619648559
21.8,2.965,62.094,1012.59,17.722,1619648564
21.5,2.303,62.269,1011.691,18.667,1619648569
21.6,1.571,62.31,1011.669,17.785,1619648574
21.4,1.944,63.101,1011.399,18.767,1619648579
20.5,2.742,64.04,1012.078,19.69,1619648584
