24.3,0.0,56.734,999.14,16.41,1619646455
23.4,0.0,56.471,998.805,16.171,1619646460
24.1,0.366,56.089,998.472,16.082,1619646465
23.3,0.0,55.978,998.322,15.613,1619646470
22.6,0.553,55.552,998.862,16.248,1619646475
22.4,0.776,56.33,999.593,15.454,1619646480
22.0,0.271,55.507,999.766,15.139,1619646485
22.8,0.0,54.657,1000.203,15.696,1619646490
22.5,0.961,55.135,1000.73,14.952,1619646495
22.0,0.477,54.179,999.946,14.211,1619646500
22.4,0.239,53.861,999.152,13.631,1619646505
22.7,0.0,53.463,998.796,13.045,1619646510
22.3,0.0,52.558,998.738,13.447,1619646515
21.8,0.0,52.278,998.319,14.249,1619646520
22.5,0.992,51.801,997.818,13.72,1619646525
21.6,1.774,51.765,997.574,13.16,1619646530
22.3,2.739,52.682,998.185,13.581,1619646535
22.4,3.199,52.698,997.91,13.621,1619646540
22.8,3.345,52.176,997.839,13.526,1619646545
22.1,3.797,52.34,996.974,14.39,1619646550
22.9,3.725,51.688,996.239,14.055,1619646555
22.4,3.223,52.194,995.939,13.463,1619646560
23.1,3.564,52.65,996.582,14.283,1619646565
22.5,3.294,52.073,997.383,14.415,1619646570
23.4,2.772,52.44,997.012,15.308,1619646575
23.0,3.329,52.756,997.71,15.118,1619646580
22.2,3.199,53.405,997.915,14.513,1619646585
21.7,3.379,53.308,998.341,14.876,1619646590
21.2,2.655,52.94,998.892,15.744,1619646595
22.1,3.262,52.515,999.791,15.546,1619646600
22.4,3.021,53.289,999.35,15.972,1619646605
22.3,2.096,54.28,999.081,15.935,1619646610
21.3,2.777,53.444,998.431,15.93,1619646615
20.9,3.165,53.26,998.424,15.999,1619646620
20.1,3.817,54.221,999.001,16.946,1619646625
21.1,3.059,53.992,998.673,17.657,1619646630
20.9,2.114,54.588,998.626,17.281,1619646635
21.2,2.62,54.774,999.523,18.127,1619646640
21.6,2.245,54.389,999.352,18.757,1619646645
21.8,2.516,54.406,999.478,18.021,1619646650
22.4,2.387,53.641,998.842,18.94,1619646655
22.8,2.953,54.555,998.974,18.896,1619646660
22.7,2.408,55.202,998.656,18.211,1619646665
23.4,3.186,54.921,998.24,17.726,1619646670
22.6,3.361,55.823,997.648,16.843,1619646675
21.9,3.631,55.05,997.63,16.348,1619646680
22.7,4.371,54.383,997.046,16.444,1619646685
23.6,4.842,54.222,996.201,15.714,1619646690
23.5,4.244,54.933,995.731,16.321,1619646696
23.7,3.289,54.359,994.781,15.899,1619646701
23.7,3.428,54.234,995.208,15.354,1619646706
24.0,3.0,53.737,995.591,16.089,1619646711
23.8,2.203,54.207,996.516,15.716,1619646716
22.9,1.951,54.513,995.816,15.199,1619646721
22.0,2.054,54.691,995.361,16.117,1619646726
22.6,1.556,55.588,995.441,16.668,1619646731
21.7,1.042,54.916,994.519,17.204,1619646736
22.1,1.612,55.273,994.654,17.785,1619646741
22.7,0.726,54.507,994.775,18.024,1619646746
22.4,1.248,55.235,995.473,17.552,1619646751
